"ITTER107","Territorio","TIPO_DATO7","Tipo dato","SEXISTAT1","Sesso","ETA1_A","Classe di età","PROFILO_PROF","Qualifica contrattuale","ATECO_2007","Ateco 2007","CLLVT","Classe di dipendenti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W10_49","10-49","2014","2014",19.52,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W10_49","10-49","2015","2015",19.88,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W10_49","10-49","2016","2016",18.55,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W10_49","10-49","2017","2017",19.26,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",17.73,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",17.76,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",16.77,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",17.52,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","C","attività manifatturiere","TOTAL","totale","2014","2014",14.82,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","C","attività manifatturiere","TOTAL","totale","2015","2015",14.98,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","C","attività manifatturiere","TOTAL","totale","2016","2016",14.94,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","C","attività manifatturiere","TOTAL","totale","2017","2017",15.07,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",13.44,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",13.8,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",13.37,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",14.11,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE250","250 e più","2014","2014",23.2,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE250","250 e più","2015","2015",23.39,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE250","250 e più","2016","2016",23.51,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","W_GE250","250 e più","2017","2017",24.14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",20.15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",20.03,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",19.7,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",20.35,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","C","attività manifatturiere","TOTAL","totale","2014","2014",10.59,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","C","attività manifatturiere","TOTAL","totale","2015","2015",10.8,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","C","attività manifatturiere","TOTAL","totale","2016","2016",10.8,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y15-29","15-29 anni","99","totale","C","attività manifatturiere","TOTAL","totale","2017","2017",10.92,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",21.21,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",21.35,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",20.92,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",21.47,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",22.57,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",22.77,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",22.32,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",23.07,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2014","2014",15.02,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2015","2015",15.15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2016","2016",15.19,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2017","2017",15.34,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",24.86,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",24.86,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",24.9,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",25.17,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2014","2014",11.05,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2015","2015",12.84,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2016","2016",12.93,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","D","fornitura di energia elettrica, gas, vapore e aria condizionata","TOTAL","totale","2017","2017",12.18,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE250","250 e più","2014","2014",17.06,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE250","250 e più","2015","2015",17.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE250","250 e più","2016","2016",17.14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","W_GE250","250 e più","2017","2017",17.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2014","2014",19.94,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2015","2015",20.2,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2016","2016",20.48,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2017","2017",20.39,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2014","2014",15.7,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2015","2015",15.83,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2016","2016",15.93,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2017","2017",16.14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","F","costruzioni","TOTAL","totale","2014","2014",11.15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","F","costruzioni","TOTAL","totale","2015","2015",11.56,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","F","costruzioni","TOTAL","totale","2016","2016",11.46,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","F","costruzioni","TOTAL","totale","2017","2017",11.58,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2014","2014",17.4,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","E","fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento","TOTAL","totale","2015","2015",17.54,,
